trial_type,score,latency,match
genuine,0.72983717918396,1.9897921085357666,True
genuine,0.6514014005661011,0.8974227905273438,True
genuine,0.6469935774803162,0.9416532516479492,True
genuine,0.7493112087249756,1.3452394008636475,True
genuine,0.6400623321533203,2.6330857276916504,True
genuine,0.7479405403137207,0.8636517524719238,True
genuine,0.8521116375923157,0.8163540363311768,True
genuine,0.5657027363777161,0.8295068740844727,True
genuine,0.5413782596588135,0.8607645034790039,True
genuine,0.0,0.5792355537414551,False
genuine,0.6451226472854614,0.79880690574646,True
genuine,0.6740536689758301,0.8007926940917969,True
genuine,0.5817592144012451,0.8015494346618652,True
genuine,0.6545242667198181,0.7752285003662109,True
genuine,0.6790076494216919,0.8415846824645996,True
genuine,0.8287194967269897,0.8375070095062256,True
genuine,0.6555736064910889,0.8587875366210938,True
genuine,0.6484778523445129,0.9833745956420898,True
genuine,0.6312366724014282,0.9946150779724121,True
genuine,0.511052131652832,1.2206974029541016,True
genuine,0.7057657241821289,1.2714171409606934,True
genuine,0.7412829399108887,0.9857461452484131,True
genuine,0.06586207449436188,1.0664005279541016,False
genuine,0.49826285243034363,0.9216451644897461,True
genuine,0.5856786966323853,0.954047679901123,True
genuine,0.6173555850982666,1.2420949935913086,True
genuine,0.7456846833229065,0.9441919326782227,True
genuine,0.7204345464706421,0.9104599952697754,True
genuine,0.4583887457847595,0.9463629722595215,True
genuine,0.6010777950286865,1.0280265808105469,True
genuine,0.6931326985359192,0.9697329998016357,True
genuine,0.6667755842208862,0.8561604022979736,True
genuine,0.7022356390953064,0.9120781421661377,True
genuine,0.6797608137130737,0.9414479732513428,True
genuine,0.4860560894012451,0.907644510269165,True
genuine,0.5867029428482056,0.9063904285430908,True
genuine,0.7602416276931763,0.9374911785125732,True
genuine,0.7255760431289673,0.8735144138336182,True
genuine,0.7001405954360962,0.9683144092559814,True
genuine,0.7295486330986023,0.9409050941467285,True
genuine,0.16189423203468323,1.1487398147583008,False
genuine,0.6622706651687622,0.9255423545837402,True
genuine,0.6509190797805786,0.9033148288726807,True
genuine,0.6567240357398987,0.9400804042816162,True
genuine,0.6870710849761963,0.8912868499755859,True
genuine,0.45516568422317505,0.813697338104248,True
genuine,0.7885356545448303,0.9706864356994629,True
genuine,0.6887051463127136,0.9031894207000732,True
genuine,0.6029900312423706,0.980745792388916,True
genuine,0.41399526596069336,0.9676945209503174,True
genuine,0.27772507071495056,0.910449743270874,False
genuine,0.562795877456665,0.9299492835998535,True
genuine,0.8422591686248779,0.9276995658874512,True
genuine,0.6891676187515259,0.8761849403381348,True
genuine,0.7389590740203857,0.8947875499725342,True
genuine,0.7697636485099792,0.9326491355895996,True
genuine,0.7708176970481873,1.1918613910675049,True
genuine,0.4259825348854065,0.9389824867248535,True
genuine,0.650288462638855,0.9158663749694824,True
genuine,0.5543150901794434,0.9414699077606201,True
genuine,0.7960509061813354,1.1678690910339355,True
genuine,0.6953847408294678,0.937506914138794,True
genuine,0.6792657375335693,0.8593730926513672,True
genuine,0.6925106048583984,0.9692211151123047,True
genuine,0.7158563137054443,0.8319475650787354,True
genuine,0.7684792876243591,0.9082715511322021,True
genuine,0.5874529480934143,0.9014377593994141,True
genuine,0.7473446726799011,1.1856346130371094,True
genuine,0.6987412571907043,0.9246106147766113,True
genuine,0.7779561281204224,0.9043536186218262,True
genuine,0.8842204809188843,0.9207680225372314,True
genuine,0.6888928413391113,0.9502050876617432,True
genuine,0.522994875907898,0.8969755172729492,True
genuine,0.4543291926383972,0.9009246826171875,True
genuine,0.47303733229637146,0.9501678943634033,True
genuine,0.6116957068443298,0.9260644912719727,True
genuine,0.7357030510902405,0.9216463565826416,True
genuine,0.6487805843353271,0.8572070598602295,True
genuine,0.5869028568267822,0.9979522228240967,True
genuine,0.5822275280952454,0.9015116691589355,True
genuine,0.7981671094894409,1.1989037990570068,True
genuine,0.7431949377059937,0.9520890712738037,True
genuine,0.6573777198791504,0.9171159267425537,True
genuine,0.7260310649871826,0.9264211654663086,True
genuine,0.7510097026824951,0.9391484260559082,True
genuine,0.6014226675033569,0.9419448375701904,True
genuine,0.6830413937568665,1.0041248798370361,True
genuine,0.6632713079452515,0.9165058135986328,True
genuine,0.5556965470314026,0.8785116672515869,True
genuine,0.5066119432449341,0.8685169219970703,True
genuine,0.7909955978393555,0.9356441497802734,True
genuine,0.7038554549217224,0.8885736465454102,True
genuine,0.6884783506393433,0.9099926948547363,True
genuine,0.5676212310791016,0.9271345138549805,True
genuine,0.6303448677062988,0.9008686542510986,True
genuine,0.7488884925842285,0.8700611591339111,True
genuine,0.7222486734390259,0.8685717582702637,True
genuine,0.7476319670677185,0.9425461292266846,True
genuine,0.6836968064308167,1.1997220516204834,True
genuine,0.07789517939090729,1.1156911849975586,False
genuine,0.5400925874710083,1.1737771034240723,True
genuine,0.6190825700759888,0.9354169368743896,True
genuine,0.34318381547927856,0.9335474967956543,False
genuine,0.5701208114624023,0.9380679130554199,True
genuine,0.7431246042251587,1.1010308265686035,True
genuine,0.615005612373352,0.9717035293579102,True
genuine,0.6657406091690063,0.8853559494018555,True
genuine,0.7281783819198608,1.102597951889038,True
genuine,0.6381098031997681,0.8128988742828369,True
genuine,0.6770920753479004,0.8933022022247314,True
genuine,0.6772181391716003,0.850771427154541,True
genuine,0.6508283019065857,0.9263534545898438,True
genuine,0.7253850102424622,0.8903079032897949,True
genuine,0.6911611557006836,0.9145278930664062,True
genuine,0.021347064524888992,1.0243487358093262,False
genuine,0.5752965807914734,0.9519836902618408,True
genuine,0.619027853012085,0.8949742317199707,True
genuine,0.7169520854949951,0.8780388832092285,True
genuine,0.7058074474334717,1.158501386642456,True
genuine,0.668152391910553,0.9666576385498047,True
genuine,0.668632984161377,1.2415106296539307,True
genuine,0.5711911916732788,0.908564567565918,True
genuine,0.5893163681030273,0.9177672863006592,True
genuine,0.6640291213989258,1.1200556755065918,True
genuine,0.7754667401313782,0.9259951114654541,True
genuine,0.7162775993347168,0.8761565685272217,True
genuine,0.5054141283035278,1.004913330078125,True
genuine,0.6981320381164551,1.1998810768127441,True
genuine,0.4831888675689697,0.8630979061126709,True
genuine,0.638673722743988,0.9601378440856934,True
genuine,0.6952145099639893,0.8555841445922852,True
genuine,0.7265200614929199,0.9134094715118408,True
genuine,0.6776801347732544,0.9196994304656982,True
genuine,0.6666805744171143,0.862208366394043,True
genuine,0.7043646574020386,0.8990058898925781,True
genuine,0.7373074889183044,0.8532590866088867,True
genuine,0.6251325011253357,0.9033260345458984,True
genuine,0.6331067681312561,0.9068605899810791,True
genuine,0.8195290565490723,0.9510595798492432,True
genuine,0.7566876411437988,0.8638355731964111,True
genuine,0.5492448806762695,0.8783743381500244,True
genuine,0.7210783958435059,0.9401822090148926,True
genuine,0.7396191358566284,0.9956965446472168,True
genuine,0.6519145965576172,1.583021640777588,True
genuine,0.6888397932052612,0.8511576652526855,True
genuine,0.7329738140106201,0.8704988956451416,True
genuine,0.6184343695640564,0.9050672054290771,True
genuine,0.6040241718292236,1.2791612148284912,True
genuine,0.5990476012229919,1.0993857383728027,True
genuine,0.7448750734329224,0.9297285079956055,True
genuine,0.5044795274734497,1.0055558681488037,True
genuine,0.800950825214386,1.013284683227539,True
genuine,0.6957419514656067,0.9561445713043213,True
genuine,0.8087553381919861,0.8782105445861816,True
genuine,0.549989640712738,2.6854100227355957,True
genuine,0.555779755115509,0.8856487274169922,True
genuine,0.5896577835083008,0.9529991149902344,True
genuine,0.7001463174819946,1.0197110176086426,True
genuine,0.5560029745101929,1.012979507446289,True
genuine,0.7874466776847839,0.9931290149688721,True
genuine,0.7486557364463806,1.0082619190216064,True
genuine,0.6900807023048401,0.9370217323303223,True
genuine,0.2972920536994934,1.0321910381317139,False
genuine,0.7427413463592529,1.2128467559814453,True
genuine,0.7098403573036194,0.9292073249816895,True
genuine,-0.17172296345233917,0.9471840858459473,False
genuine,0.7112252712249756,0.9500677585601807,True
genuine,0.6022763252258301,0.8991353511810303,True
genuine,0.6119197607040405,0.931304931640625,True
genuine,0.7931991815567017,0.8994801044464111,True
genuine,0.7006036043167114,0.979001522064209,True
genuine,0.7222257852554321,1.0141618251800537,True
genuine,0.6314303874969482,1.0307002067565918,True
genuine,0.47650977969169617,0.9536354541778564,True
genuine,0.4917371869087219,1.000659465789795,True
genuine,0.5979496836662292,1.2006189823150635,True
genuine,0.648798942565918,0.9734902381896973,True
genuine,0.6879968643188477,0.920210599899292,True
genuine,0.7479029297828674,1.251307725906372,True
genuine,0.5958693027496338,1.4762492179870605,True
genuine,0.6920831203460693,0.8972218036651611,True
genuine,0.5862216353416443,0.9942476749420166,True
genuine,0.6922083497047424,1.1962330341339111,True
genuine,0.6182500123977661,1.255035161972046,True
genuine,0.7296501398086548,1.3948893547058105,True
genuine,0.8668149709701538,0.9394974708557129,True
genuine,0.8420947194099426,1.0182132720947266,True
genuine,0.7425646781921387,0.956352949142456,True
genuine,0.6519306898117065,0.9408998489379883,True
genuine,0.563305675983429,0.9880485534667969,True
genuine,0.5490754842758179,1.076354742050171,True
genuine,0.7264748811721802,1.7446255683898926,True
genuine,0.701360285282135,1.792856216430664,True
genuine,0.38402408361434937,0.9669251441955566,False
genuine,0.6790946125984192,1.063560962677002,True
genuine,0.784761905670166,1.161076307296753,True
genuine,0.4719371199607849,0.9738345146179199,True
genuine,0.740543007850647,1.1714472770690918,True
genuine,0.6485536694526672,0.9277639389038086,True
genuine,0.0,0.7764837741851807,False
impostor,-0.1138407364487648,0.8789300918579102,False
impostor,-7.043033838272095e-05,1.0779008865356445,False
impostor,0.06078556180000305,1.1555092334747314,False
impostor,-0.03405430167913437,0.9663376808166504,False
impostor,0.040568843483924866,0.8493964672088623,False
impostor,0.10875986516475677,0.8589322566986084,False
impostor,-0.002254885621368885,0.8834168910980225,False
impostor,-0.025715559720993042,0.8140323162078857,False
impostor,-0.013644877821207047,1.9011964797973633,False
impostor,-0.02194220945239067,1.0484094619750977,False
impostor,0.06879417598247528,0.8013668060302734,False
impostor,-0.004950955510139465,0.8480353355407715,False
impostor,0.0019555320031940937,0.8242769241333008,False
impostor,-0.003857581876218319,0.8799624443054199,False
impostor,-0.08796927332878113,0.8242084980010986,False
impostor,0.006898973137140274,0.8084783554077148,False
impostor,-0.020420048385858536,0.9458684921264648,False
impostor,-0.01679018884897232,0.8667283058166504,False
impostor,-0.07046417891979218,0.918492317199707,False
impostor,0.09040403366088867,1.0993213653564453,False
impostor,-0.004315542057156563,1.0312719345092773,False
impostor,-0.07708227634429932,0.8527610301971436,False
impostor,0.03003358095884323,0.9034900665283203,False
impostor,-0.046134546399116516,0.811208963394165,False
impostor,0.06254929304122925,1.0466208457946777,False
impostor,0.02626507543027401,1.0655193328857422,False
impostor,-0.0012716194614768028,1.1484105587005615,False
impostor,-0.0009487317875027657,1.1323277950286865,False
impostor,0.016711711883544922,0.8642494678497314,False
impostor,0.02796129882335663,0.8600265979766846,False
impostor,0.05337805673480034,0.8594412803649902,False
impostor,-0.045392733067274094,0.8975343704223633,False
impostor,0.03804183378815651,0.9188051223754883,False
impostor,-0.07664459198713303,0.8608376979827881,False
impostor,0.039740800857543945,0.9198055267333984,False
impostor,0.020107967779040337,0.9153211116790771,False
impostor,-0.0027882251888513565,0.9747724533081055,False
impostor,0.051544975489377975,0.8672797679901123,False
impostor,-0.02287806198000908,0.92529296875,False
impostor,-0.015152123756706715,1.1059904098510742,False
impostor,-0.029505975544452667,0.8847501277923584,False
impostor,0.10712782293558121,0.9014472961425781,False
impostor,-0.006716538220643997,2.92566180229187,False
impostor,0.012441921979188919,0.82916259765625,False
impostor,0.02531035616993904,0.8159534931182861,False
impostor,0.00476866215467453,0.890617847442627,False
impostor,0.08003319799900055,0.8601436614990234,False
impostor,0.1072693020105362,0.8135828971862793,False
impostor,-0.026420019567012787,0.8244454860687256,False
impostor,-0.00967151578515768,0.7516701221466064,False
impostor,-0.02169046364724636,0.8390772342681885,False
impostor,0.04776815325021744,1.3314032554626465,False
impostor,0.0590406134724617,0.9833433628082275,False
impostor,-0.027703940868377686,0.821096658706665,False
impostor,0.110459104180336,0.8442344665527344,False
impostor,-0.011030351743102074,0.8702852725982666,False
impostor,-0.030636275187134743,0.9399232864379883,False
impostor,-0.014966946095228195,0.9061634540557861,False
impostor,-0.0130874402821064,0.9223558902740479,False
impostor,3.374926745891571e-05,1.0813641548156738,False
impostor,0.039468273520469666,1.143352746963501,False
impostor,-0.07187903672456741,0.8872272968292236,False
impostor,0.008197424933314323,0.8880338668823242,False
impostor,0.07691849768161774,1.037116527557373,False
impostor,-0.09066854417324066,0.8601467609405518,False
impostor,-0.014243194833397865,0.9666237831115723,False
impostor,0.037806443870067596,0.8831262588500977,False
impostor,-0.013638067990541458,0.9263086318969727,False
impostor,0.04502244293689728,0.9398150444030762,False
impostor,-0.012952465564012527,0.8651072978973389,False
impostor,0.007521368563175201,0.8870058059692383,False
impostor,-0.06976557523012161,0.8668131828308105,False
impostor,-0.042892929166555405,0.9755277633666992,False
impostor,-0.05596160143613815,0.8756730556488037,False
impostor,0.10159723460674286,0.9040539264678955,False
impostor,0.05704165995121002,0.9309699535369873,False
impostor,0.08621256053447723,0.8920602798461914,False
impostor,0.04422337934374809,0.9340674877166748,False
impostor,0.13330373167991638,0.922142505645752,False
impostor,-0.027617869898676872,1.156290054321289,False
impostor,-0.06337375938892365,1.1290478706359863,False
impostor,0.02315487153828144,0.9338963031768799,False
impostor,0.061658598482608795,0.9531400203704834,False
impostor,-0.12747886776924133,0.9531838893890381,False
impostor,0.058551717549562454,0.872800350189209,False
impostor,-0.00675236526876688,0.8765177726745605,False
impostor,-0.001499757170677185,0.8595104217529297,False
impostor,0.05938334763050079,1.0302138328552246,False
impostor,-0.011063790880143642,0.9701237678527832,False
impostor,0.025621477514505386,0.9168236255645752,False
impostor,-0.01748351939022541,0.9062583446502686,False
impostor,-0.07742395997047424,0.9898436069488525,False
impostor,0.026377394795417786,0.9133915901184082,False
impostor,0.06437576562166214,0.8922038078308105,False
impostor,0.011239074170589447,0.8744120597839355,False
impostor,0.03321078047156334,0.8644921779632568,False
impostor,-0.07324521243572235,0.901118278503418,False
impostor,0.024207552894949913,0.868196964263916,False
impostor,-0.06324277818202972,1.1214396953582764,False
impostor,-0.04157944768667221,1.3591244220733643,False
impostor,0.030528362840414047,1.1794772148132324,False
impostor,0.035652026534080505,0.9013197422027588,False
impostor,0.029926534742116928,0.9395842552185059,False
impostor,0.08113714307546616,0.9226133823394775,False
impostor,0.023129001259803772,0.9767889976501465,False
impostor,-0.03343610092997551,1.0253684520721436,False
impostor,-0.011701483279466629,1.2014973163604736,False
impostor,-0.050188109278678894,0.8633618354797363,False
impostor,-0.0016993861645460129,0.8476436138153076,False
impostor,0.0009244885295629501,0.891359806060791,False
impostor,0.011299876496195793,0.953669548034668,False
impostor,0.008844730444252491,0.9584925174713135,False
impostor,-0.062453653663396835,0.8993892669677734,False
impostor,-0.10920332372188568,0.880368709564209,False
impostor,-0.049456119537353516,0.979656457901001,False
impostor,-0.03861091285943985,0.9458472728729248,False
impostor,0.008742408826947212,0.8029191493988037,False
impostor,-0.039460502564907074,1.07960844039917,False
impostor,0.03900494426488876,1.1326420307159424,False
impostor,-0.009106216952204704,1.169891119003296,False
impostor,0.024378441274166107,1.1167466640472412,False
impostor,0.026959864422678947,0.9531402587890625,False
impostor,0.03654995188117027,0.9290916919708252,False
impostor,-0.04542452096939087,0.989112377166748,False
impostor,0.02628106251358986,0.9410984516143799,False
impostor,0.05711683630943298,0.8883702754974365,False
impostor,-0.0921592116355896,0.9127883911132812,False
impostor,-0.008018214255571365,0.8667850494384766,False
impostor,-0.02692105434834957,0.8320901393890381,False
impostor,-0.0514596626162529,0.9257493019104004,False
impostor,-0.04321131855249405,0.9175164699554443,False
impostor,-0.04010142385959625,0.8673291206359863,False
impostor,0.0596187487244606,0.9466280937194824,False
impostor,-0.0023652222007513046,0.9502627849578857,False
impostor,0.01805536448955536,0.9815628528594971,False
impostor,0.07333932816982269,0.887199878692627,False
impostor,0.09186588227748871,0.881223201751709,False
impostor,-0.009884225204586983,0.9466197490692139,False
impostor,-0.04461775720119476,0.8534693717956543,False
impostor,0.09468630701303482,0.8676483631134033,False
impostor,-0.0057376679033041,0.9553573131561279,False
impostor,0.028638843446969986,0.9161217212677002,False
impostor,-0.06308479607105255,1.1368935108184814,False
impostor,0.006320178043097258,1.1117737293243408,False
impostor,-0.08812843263149261,1.2587854862213135,False
impostor,0.024830956012010574,1.0154609680175781,False
impostor,0.040742237120866776,0.9841597080230713,False
impostor,-0.06107223033905029,0.8815655708312988,False
impostor,0.05545010417699814,1.0248408317565918,False
impostor,-0.09057845175266266,1.0343213081359863,False
impostor,-0.07191493362188339,1.2757813930511475,False
impostor,-0.0024866368621587753,2.0327842235565186,False
impostor,-0.05424381047487259,0.8423867225646973,False
impostor,0.16529294848442078,0.7668545246124268,False
impostor,-0.011523064225912094,0.8428432941436768,False
impostor,-0.07091618329286575,0.847771406173706,False
impostor,0.03838985413312912,0.8197860717773438,False
impostor,0.010799912735819817,0.8204913139343262,False
impostor,0.027228597551584244,0.7920284271240234,False
impostor,-0.0006804652512073517,0.9622466564178467,False
impostor,-0.027538705617189407,0.8970649242401123,False
impostor,0.020982922986149788,0.9414386749267578,False
impostor,-0.14154914021492004,1.0514509677886963,False
impostor,-0.03848165273666382,1.3780066967010498,False
impostor,-0.012040600180625916,0.9422769546508789,False
impostor,-0.05168528109788895,0.8996415138244629,False
impostor,0.0022944314405322075,0.9893724918365479,False
impostor,-0.010203057900071144,0.9337952136993408,False
impostor,-0.06645399332046509,0.9158174991607666,False
impostor,0.023978807032108307,0.9140911102294922,False
impostor,0.07442106306552887,0.9451878070831299,False
impostor,0.019710330292582512,0.9419057369232178,False
impostor,0.05421384796500206,0.9129610061645508,False
impostor,0.012069551274180412,0.9179081916809082,False
impostor,0.10858942568302155,0.9563062191009521,False
impostor,-0.0877944827079773,1.1342620849609375,False
impostor,-0.026911232620477676,0.9454100131988525,False
impostor,-0.012102040462195873,0.9325780868530273,False
impostor,0.0047594038769602776,1.3750271797180176,False
impostor,0.08387692272663116,1.2752265930175781,False
impostor,0.043439775705337524,1.0104026794433594,False
impostor,-0.045074496418237686,0.9282741546630859,False
impostor,0.09099805355072021,0.8879294395446777,False
impostor,-0.019203945994377136,0.917360782623291,False
impostor,-0.05312327295541763,0.8961584568023682,False
impostor,0.07386787235736847,0.9414172172546387,False
impostor,-0.07365354895591736,0.9268114566802979,False
impostor,0.07704733312129974,0.8813598155975342,False
impostor,0.11399989575147629,0.9135985374450684,False
impostor,-0.02062102034687996,0.9425144195556641,False
impostor,-0.07351010292768478,1.0607004165649414,False
impostor,0.018760474398732185,0.900252103805542,False
impostor,-0.10348807275295258,1.3124263286590576,False
impostor,-0.009602025151252747,0.958533763885498,False
impostor,-0.01488988846540451,0.7657890319824219,False
impostor,0.005071424879133701,0.9391632080078125,False
impostor,-0.05478861555457115,1.23195481300354,False
impostor,0.004480838775634766,1.1093111038208008,False
impostor,0.0,0.6096293926239014,False
